geo_id,day,deaths
jp,20200202,0
jp,20200203,0
jp,20200204,0
jp,20200205,0
jp,20200206,0
jp,20200207,0
jp,20200208,0
jp,20200209,0
jp,20200210,0
jp,20200211,0
jp,20200212,0
jp,20200213,1
jp,20200214,0
jp,20200215,0
jp,20200216,0
jp,20200217,0
jp,20200218,0
jp,20200219,0
jp,20200220,0
jp,20200221,0
jp,20200222,0
jp,20200223,0
jp,20200224,0
jp,20200225,0
jp,20200226,0
jp,20200227,2
jp,20200228,0
jp,20200229,0
jp,20200301,2
jp,20200302,1
jp,20200303,0
jp,20200304,0
jp,20200305,0
jp,20200306,0
jp,20200307,0
jp,20200308,0
jp,20200309,1
jp,20200310,2
jp,20200311,3
jp,20200312,3
jp,20200313,4
jp,20200314,2
jp,20200315,1
jp,20200316,2
jp,20200317,4
jp,20200318,0
jp,20200319,1
jp,20200320,4
jp,20200321,2
jp,20200322,1
jp,20200323,5
jp,20200324,1
jp,20200325,1
jp,20200326,2
jp,20200327,1
jp,20200328,3
jp,20200329,3
jp,20200330,2
jp,20200331,2
jp,20200401,0
jp,20200402,1
jp,20200403,6
jp,20200404,6
jp,20200405,1
jp,20200406,3
jp,20200407,7
jp,20200408,0
jp,20200409,1
jp,20200410,4
jp,20200411,3
jp,20200412,10
jp,20200413,4
jp,20200414,7
jp,20200415,10
jp,20200416,17
jp,20200417,12
jp,20200418,6
jp,20200419,7
jp,20200420,10
jp,20200421,15
jp,20200422,0
jp,20200423,101
jp,20200424,30
jp,20200425,17
jp,20200426,14
jp,20200427,3
jp,20200428,25
jp,20200429,13
jp,20200430,26
jp,20200501,17
jp,20200502,26
jp,20200503,34
jp,20200504,18
jp,20200505,11
jp,20200506,22
jp,20200507,8
jp,20200508,6
jp,20200509,44
jp,20200510,12
jp,20200511,8
jp,20200512,22
jp,20200513,25
jp,20200514,19
jp,20200515,23
jp,20200516,15
jp,20200517,19
jp,20200518,5
jp,20200519,14
jp,20200520,8
jp,20200521,6
jp,20200522,19
jp,20200523,12
jp,20200524,12
jp,20200525,10
jp,20200526,16
jp,20200527,12
jp,20200528,0
jp,20200529,16
jp,20200530,12
jp,20200531,5
jp,20200601,1
jp,20200602,2
jp,20200603,6
jp,20200604,3
jpg11668,20191231,0
jpg11668,20200101,0
jpg11668,20200102,0
jpg11668,20200103,0
jpg11668,20200104,0
jpg11668,20200105,0
jpg11668,20200106,0
jpg11668,20200107,0
jpg11668,20200108,0
jpg11668,20200109,0
jpg11668,20200110,0
jpg11668,20200111,0
jpg11668,20200112,0
jpg11668,20200113,0
jpg11668,20200114,0
jpg11668,20200115,0
jpg11668,20200116,0
jpg11668,20200117,0
jpg11668,20200118,0
jpg11668,20200119,0
jpg11668,20200120,0
jpg11668,20200121,0
jpg11668,20200122,0
jpg11668,20200123,0
jpg11668,20200124,0
jpg11668,20200125,0
jpg11668,20200126,0
jpg11668,20200127,0
jpg11668,20200128,0
jpg11668,20200129,0
jpg11668,20200130,0
jpg11668,20200131,0
jpg11668,20200201,0
jpg11668,20200202,0
jpg11668,20200203,0
jpg11668,20200204,0
jpg11668,20200205,0
jpg11668,20200206,0
jpg11668,20200207,0
jpg11668,20200208,0
jpg11668,20200209,0
jpg11668,20200210,0
jpg11668,20200211,0
jpg11668,20200212,0
jpg11668,20200213,0
jpg11668,20200214,0
jpg11668,20200215,0
jpg11668,20200216,0
jpg11668,20200217,0
jpg11668,20200218,0
jpg11668,20200219,0
jpg11668,20200220,2
jpg11668,20200221,0
jpg11668,20200222,0
jpg11668,20200223,0
jpg11668,20200224,1
jpg11668,20200225,0
jpg11668,20200226,1
jpg11668,20200227,0
jpg11668,20200228,0
jpg11668,20200229,2
jpg11668,20200301,0
jpg11668,20200302,0
jpg11668,20200310,1
ke,20200314,0
ke,20200315,0
ke,20200316,0
ke,20200317,0
ke,20200318,0
ke,20200319,0
ke,20200320,0
ke,20200321,0
ke,20200322,0
ke,20200323,0
ke,20200324,0
ke,20200325,0
ke,20200326,0
ke,20200327,1
ke,20200328,0
ke,20200329,0
ke,20200330,0
ke,20200331,0
ke,20200401,0
ke,20200402,0
ke,20200403,2
ke,20200404,1
ke,20200405,0
ke,20200406,0
ke,20200407,0
ke,20200408,2
ke,20200409,0
ke,20200410,1
ke,20200411,0
ke,20200412,0
ke,20200413,1
ke,20200414,1
ke,20200415,0
ke,20200416,1
ke,20200417,1
ke,20200418,0
ke,20200419,1
ke,20200420,2
ke,20200421,0
ke,20200422,0
ke,20200423,0
ke,20200424,0
ke,20200425,0
ke,20200426,0
ke,20200427,0
ke,20200428,0
ke,20200429,0
ke,20200430,1
ke,20200501,2
ke,20200502,4
ke,20200503,1
ke,20200504,2
ke,20200505,0
ke,20200506,0
ke,20200507,2
ke,20200508,3
ke,20200509,0
ke,20200510,1
ke,20200511,2
ke,20200512,1
ke,20200513,3
ke,20200514,4
ke,20200515,2
ke,20200516,3
ke,20200517,5
ke,20200518,0
ke,20200519,0
ke,20200520,0
ke,20200521,0
ke,20200522,0
ke,20200523,0
ke,20200524,0
ke,20200525,1
ke,20200526,1
ke,20200527,0
ke,20200528,3
ke,20200529,3
ke,20200530,4
ke,20200531,1
ke,20200601,1
ke,20200602,5
ke,20200603,2
ke,20200604,3
kg,20200319,0
kg,20200320,0
kg,20200321,0
kg,20200322,0
kg,20200323,0
kg,20200324,0
kg,20200325,0
kg,20200326,0
kg,20200327,0
kg,20200328,0
kg,20200329,0
kg,20200330,0
kg,20200331,0
kg,20200401,0
kg,20200402,1
kg,20200403,0
kg,20200404,0
kg,20200405,0
kg,20200406,3
kg,20200407,0
kg,20200408,0
kg,20200409,0
kg,20200410,1
kg,20200411,0
kg,20200412,0
kg,20200413,0
kg,20200414,0
kg,20200415,0
kg,20200416,0
kg,20200417,0
kg,20200418,0
kg,20200419,0
kg,20200420,2
kg,20200421,0
kg,20200422,0
kg,20200423,1
kg,20200424,0
kg,20200425,0
kg,20200426,0
kg,20200427,0
kg,20200428,0
kg,20200429,0
kg,20200430,0
kg,20200501,0
kg,20200502,0
kg,20200503,2
kg,20200504,0
kg,20200505,1
kg,20200506,1
kg,20200507,0
kg,20200508,0
kg,20200509,0
kg,20200510,0
kg,20200511,0
kg,20200512,0
kg,20200513,0
kg,20200514,0
kg,20200515,2
kg,20200516,0
kg,20200517,0
kg,20200518,0
kg,20200519,0
kg,20200520,0
kg,20200521,0
kg,20200522,0
kg,20200523,0
kg,20200524,0
kg,20200525,2
kg,20200526,0
kg,20200527,0
kg,20200528,0
kg,20200529,0
kg,20200530,0
kg,20200531,0
kg,20200601,0
kg,20200602,1
kg,20200603,3
kg,20200604,0
kh,20191231,0
kh,20200101,0
kh,20200102,0
kh,20200103,0
kh,20200104,0
kh,20200105,0
kh,20200106,0
kh,20200107,0
kh,20200108,0
kh,20200109,0
kh,20200110,0
kh,20200111,0
kh,20200112,0
kh,20200113,0
kh,20200114,0
kh,20200115,0
kh,20200116,0
kh,20200117,0
kh,20200118,0
kh,20200119,0
kh,20200120,0
kh,20200121,0
kh,20200122,0
kh,20200123,0
kh,20200124,0
kh,20200125,0
kh,20200126,0
kh,20200127,0
kh,20200128,0
kh,20200129,0
kh,20200130,0
kh,20200131,0
kh,20200201,0
kh,20200202,0
kh,20200203,0
kh,20200204,0
kh,20200205,0
kh,20200206,0
kh,20200207,0
kh,20200208,0
kh,20200209,0
kh,20200210,0
kh,20200211,0
kh,20200212,0
kh,20200213,0
kh,20200214,0
kh,20200215,0
kh,20200216,0
kh,20200217,0
kh,20200218,0
kh,20200219,0
kh,20200220,0
kh,20200221,0
kh,20200222,0
kh,20200223,0
kh,20200224,0
kh,20200225,0
kh,20200226,0
kh,20200227,0
kh,20200228,0
kh,20200229,0
kh,20200301,0
kh,20200302,0
kh,20200308,0
kh,20200312,0
kh,20200313,0
kh,20200315,0
kh,20200316,0
kh,20200317,0
kh,20200318,0
kh,20200319,0
kh,20200320,0
kh,20200321,0
kh,20200322,0
kh,20200323,0
kh,20200324,0
kh,20200325,0
kh,20200326,0
kh,20200327,0
kh,20200328,0
kh,20200329,0
kh,20200330,0
kh,20200331,0
kh,20200401,0
kh,20200402,0
kh,20200403,0
kh,20200404,0
kh,20200405,0
kh,20200406,0
kh,20200407,0
kh,20200408,0
kh,20200409,0
kh,20200410,0
kh,20200411,0
kh,20200412,0
kh,20200413,0
kh,20200414,0
kh,20200415,0
kh,20200416,0
kh,20200417,0
kh,20200418,0
kh,20200419,0
kh,20200420,0
kh,20200421,0
kh,20200422,0
kh,20200423,0
kh,20200424,0
kh,20200425,0
kh,20200426,0
kh,20200427,0
kh,20200428,0
kh,20200429,0
kh,20200430,0
kh,20200501,0
kh,20200502,0
kh,20200503,0
kh,20200504,0
kh,20200505,0
kh,20200506,0
kh,20200507,0
kh,20200508,0
kh,20200509,0
kh,20200510,0
kh,20200511,0
kh,20200512,0
kh,20200513,0
kh,20200514,0
kh,20200515,0
kh,20200516,0
kh,20200517,0
kh,20200518,0
kh,20200519,0
kh,20200520,0
kh,20200521,0
kh,20200522,0
kh,20200523,0
kh,20200524,0
kh,20200525,0
kh,20200526,0
kh,20200527,0
kh,20200528,0
kh,20200529,0
kh,20200530,0
kh,20200531,0
kh,20200601,0
kh,20200602,0
kh,20200603,0
kh,20200604,0
km,20200502,0
km,20200503,0
km,20200504,0
km,20200505,1
km,20200506,0
km,20200507,0
km,20200508,0
km,20200509,0
km,20200510,0
km,20200511,0
km,20200512,0
km,20200513,0
km,20200514,0
km,20200515,0
km,20200516,0
km,20200517,0
km,20200518,0
km,20200519,0
km,20200520,0
km,20200521,0
km,20200522,0
km,20200523,0
km,20200524,0
km,20200525,0
km,20200526,0
km,20200527,0
km,20200528,1
km,20200529,0
km,20200530,0
km,20200531,0
km,20200601,0
km,20200602,0
km,20200603,0
km,20200604,0
kn,20200326,0
kn,20200327,0
kn,20200328,0
kn,20200329,0
kn,20200330,0
kn,20200331,0
kn,20200401,0
kn,20200402,0
kn,20200403,0
kn,20200404,0
kn,20200405,0
kn,20200406,0
kn,20200407,0
kn,20200408,0
kn,20200409,0
kn,20200410,0
kn,20200411,0
kn,20200412,0
kn,20200413,0
kn,20200414,0
kn,20200415,0
kn,20200416,0
kn,20200417,0
kn,20200418,0
kn,20200419,0
kn,20200420,0
kn,20200421,0
kn,20200422,0
kn,20200423,0
kn,20200424,0
kn,20200425,0
kn,20200426,0
kn,20200427,0
kn,20200428,0
kn,20200429,0
kn,20200430,0
kn,20200501,0
kn,20200502,0
kn,20200503,0
kn,20200504,0
kn,20200505,0
kn,20200506,0
kn,20200507,0
kn,20200508,0
kn,20200509,0
kn,20200510,0
kn,20200511,0
kn,20200512,0
kn,20200513,0
kn,20200514,0
kn,20200515,0
kn,20200516,0
kn,20200517,0
kn,20200518,0
kn,20200519,0
kn,20200520,0
kn,20200521,0
kn,20200522,0
kn,20200523,0
kn,20200524,0
kn,20200525,0
kn,20200526,0
kn,20200527,0
kn,20200528,0
kn,20200529,0
kn,20200530,0
kn,20200531,0
kn,20200601,0
kn,20200602,0
kn,20200603,0
kn,20200604,0
kr,20191231,0
kr,20200101,0
kr,20200102,0
kr,20200103,0
kr,20200104,0
kr,20200105,0
kr,20200106,0
kr,20200107,0
kr,20200108,0
kr,20200109,0
kr,20200110,0
kr,20200111,0
kr,20200112,0
kr,20200113,0
kr,20200114,0
kr,20200115,0
kr,20200116,0
kr,20200117,0
kr,20200118,0
kr,20200119,0
kr,20200120,0
kr,20200121,0
kr,20200122,0
kr,20200123,0
kr,20200124,0
kr,20200125,0
kr,20200126,0
kr,20200127,0
kr,20200128,0
kr,20200129,0
kr,20200130,0
kr,20200131,0
kr,20200201,0
kr,20200202,0
kr,20200203,0
kr,20200204,0
kr,20200205,0
kr,20200206,0
kr,20200207,0
kr,20200208,0
kr,20200209,0
kr,20200210,0
kr,20200211,0
kr,20200212,0
kr,20200213,0
kr,20200214,0
kr,20200215,0
kr,20200216,0
kr,20200217,0
kr,20200218,0
kr,20200219,0
kr,20200220,0
kr,20200221,1
kr,20200222,1
kr,20200223,3
kr,20200224,2
kr,20200225,1
kr,20200226,3
kr,20200227,1
kr,20200228,1
kr,20200229,3
kr,20200301,1
kr,20200302,5
kr,20200303,6
kr,20200304,4
kr,20200305,3
kr,20200306,7
kr,20200307,2
kr,20200308,6
kr,20200309,1
kr,20200310,3
kr,20200311,6
kr,20200312,6
kr,20200313,1
kr,20200314,5
kr,20200315,3
kr,20200316,0
kr,20200317,6
kr,20200318,5
kr,20200319,5
kr,20200320,9
kr,20200321,3
kr,20200322,1
kr,20200323,9
kr,20200324,7
kr,20200325,6
kr,20200326,5
kr,20200327,8
kr,20200328,5
kr,20200329,8
kr,20200330,6
kr,20200331,5
kr,20200401,0
kr,20200402,6
kr,20200403,5
kr,20200404,3
kr,20200405,6
kr,20200406,3
kr,20200407,6
kr,20200408,8
kr,20200409,4
kr,20200410,4
kr,20200411,0
kr,20200412,6
kr,20200413,3
kr,20200414,5
kr,20200415,3
kr,20200416,4
kr,20200417,1
kr,20200418,2
kr,20200419,2
kr,20200420,2
kr,20200421,1
kr,20200422,1
kr,20200423,2
kr,20200424,0
kr,20200425,0
kr,20200426,2
kr,20200427,1
kr,20200428,1
kr,20200429,2
kr,20200430,1
kr,20200501,1
kr,20200502,2
kr,20200503,0
kr,20200504,2
kr,20200505,2
kr,20200506,1
kr,20200507,1
kr,20200508,0
kr,20200509,0
kr,20200510,0
kr,20200511,0
kr,20200512,2
kr,20200513,1
kr,20200514,1
kr,20200515,0
kr,20200516,2
kr,20200517,0
kr,20200518,1
kr,20200519,0
kr,20200520,0
kr,20200521,1
kr,20200522,0
kr,20200523,2
kr,20200524,0
kr,20200525,1
kr,20200526,2
kr,20200527,0
kr,20200528,0
kr,20200529,0
kr,20200530,0
kr,20200531,1
kr,20200601,1
kr,20200602,1
kr,20200603,1
kr,20200604,0
kw,20191231,0
kw,20200101,0
kw,20200102,0
kw,20200103,0
kw,20200104,0
kw,20200105,0
kw,20200106,0
kw,20200107,0
kw,20200108,0
kw,20200109,0
kw,20200110,0
kw,20200111,0
kw,20200112,0
kw,20200113,0
kw,20200114,0
kw,20200115,0
kw,20200116,0
kw,20200117,0
kw,20200118,0
kw,20200119,0
kw,20200120,0
kw,20200121,0
kw,20200122,0
kw,20200123,0
kw,20200124,0
kw,20200125,0
kw,20200126,0
kw,20200127,0
kw,20200128,0
kw,20200129,0
kw,20200130,0
kw,20200131,0
kw,20200201,0
kw,20200202,0
kw,20200203,0
kw,20200204,0
kw,20200205,0
kw,20200206,0
kw,20200207,0
kw,20200208,0
kw,20200209,0
kw,20200210,0
kw,20200211,0
kw,20200212,0
kw,20200213,0
kw,20200214,0
kw,20200215,0
kw,20200216,0
kw,20200217,0
kw,20200218,0
kw,20200219,0
kw,20200220,0
kw,20200221,0
kw,20200222,0
kw,20200223,0
kw,20200224,0
kw,20200225,0
kw,20200226,0
kw,20200227,0
kw,20200228,0
kw,20200229,0
kw,20200301,0
kw,20200302,0
kw,20200303,0
kw,20200306,0
kw,20200308,0
kw,20200309,0
kw,20200310,0
kw,20200311,0
kw,20200312,0
kw,20200313,0
kw,20200314,0
kw,20200315,0
kw,20200316,0
kw,20200317,0
kw,20200318,0
kw,20200319,0
kw,20200320,0
kw,20200321,0
kw,20200322,0
kw,20200323,0
kw,20200324,0
kw,20200325,0
kw,20200326,0
kw,20200327,0
kw,20200328,0
kw,20200329,0
kw,20200330,0
kw,20200331,0
kw,20200401,0
kw,20200402,0
kw,20200403,0
kw,20200404,0
kw,20200405,1
kw,20200406,0
kw,20200407,0
kw,20200408,0
kw,20200409,0
kw,20200410,0
kw,20200411,0
kw,20200412,0
kw,20200413,0
kw,20200414,1
kw,20200415,1
kw,20200416,0
kw,20200417,0
kw,20200418,2
kw,20200419,1
kw,20200420,1
kw,20200421,2
kw,20200422,2
kw,20200423,2
kw,20200424,1
kw,20200425,1
kw,20200426,4
kw,20200427,1
kw,20200428,2
kw,20200429,1
kw,20200430,1
kw,20200501,2
kw,20200502,4
kw,20200503,3
kw,20200504,5
kw,20200505,2
kw,20200506,0
kw,20200507,2
kw,20200508,2
kw,20200509,3
kw,20200510,2
kw,20200511,9
kw,20200512,7
kw,20200513,10
kw,20200514,7
kw,20200515,6
kw,20200516,8
kw,20200517,11
kw,20200518,5
kw,20200519,6
kw,20200520,3
kw,20200521,3
kw,20200522,5
kw,20200523,9
kw,20200524,10
kw,20200525,8
kw,20200526,9
kw,20200527,7
kw,20200528,3
kw,20200529,10
kw,20200530,9
kw,20200531,11
kw,20200601,7
kw,20200602,8
kw,20200603,6
kw,20200604,4
ky,20200320,0
ky,20200321,1
ky,20200322,0
ky,20200323,0
ky,20200324,0
ky,20200325,0
ky,20200326,0
ky,20200327,0
ky,20200328,0
ky,20200329,0
ky,20200330,0
ky,20200331,0
ky,20200401,0
ky,20200402,0
ky,20200403,0
ky,20200404,0
ky,20200405,0
ky,20200406,0
ky,20200407,0
ky,20200408,0
ky,20200409,0
ky,20200410,0
ky,20200411,0
ky,20200412,0
ky,20200413,0
ky,20200414,0
ky,20200415,0
ky,20200416,0
ky,20200417,0
ky,20200418,0
ky,20200419,0
ky,20200420,0
ky,20200421,0
ky,20200422,0
ky,20200423,0
ky,20200424,0
ky,20200425,0
ky,20200426,0
ky,20200427,0
ky,20200428,0
ky,20200429,0
ky,20200430,0
ky,20200501,0
ky,20200502,0
ky,20200503,0
ky,20200504,0
ky,20200505,0
ky,20200506,0
ky,20200507,0
ky,20200508,0
ky,20200509,0
ky,20200510,0
ky,20200511,0
ky,20200512,0
ky,20200513,0
ky,20200514,0
ky,20200515,0
ky,20200516,0
ky,20200517,0
ky,20200518,0
ky,20200519,0
ky,20200520,0
ky,20200521,0
ky,20200522,0
ky,20200523,0
ky,20200524,0
ky,20200525,0
ky,20200526,0
ky,20200527,0
ky,20200528,0
ky,20200529,0
ky,20200530,0
ky,20200531,0
ky,20200601,0
ky,20200602,0
ky,20200603,0
ky,20200604,0
kz,20200315,0
kz,20200316,0
kz,20200317,0
kz,20200318,0
kz,20200319,0
kz,20200320,0
kz,20200321,0
kz,20200322,0
kz,20200323,0
kz,20200324,0
kz,20200325,0
kz,20200326,0
kz,20200327,0
kz,20200328,0
kz,20200329,0
kz,20200330,1
kz,20200331,0
kz,20200401,0
kz,20200402,1
kz,20200403,1
kz,20200404,0
kz,20200405,0
kz,20200406,2
kz,20200407,1
kz,20200408,0
kz,20200409,1
kz,20200410,2
kz,20200411,1
kz,20200412,0
kz,20200413,0
kz,20200414,4
kz,20200415,0
kz,20200416,2
kz,20200417,1
kz,20200418,0
kz,20200419,0
kz,20200420,2
kz,20200421,0
kz,20200422,0
kz,20200423,0
kz,20200424,3
kz,20200425,3
kz,20200426,0
kz,20200427,0
kz,20200428,0
kz,20200429,0
kz,20200430,0
kz,20200501,0
kz,20200502,0
kz,20200503,0
kz,20200504,2
kz,20200505,2
kz,20200506,0
kz,20200507,1
kz,20200508,1
kz,20200509,0
kz,20200510,0
kz,20200511,0
kz,20200512,1
kz,20200513,0
kz,20200514,0
kz,20200515,0
kz,20200516,2
kz,20200517,0
kz,20200518,0
kz,20200519,1
kz,20200520,0
kz,20200521,0
kz,20200522,0
kz,20200523,0
kz,20200524,0
kz,20200525,0
kz,20200526,0
kz,20200527,2
kz,20200528,0
kz,20200529,0
kz,20200530,0
kz,20200531,1
kz,20200601,3
kz,20200602,0
kz,20200603,3
kz,20200604,4
la,20200325,0
la,20200326,0
la,20200327,0
la,20200328,0
la,20200329,0
la,20200330,0
la,20200331,0
la,20200401,0
la,20200402,0
la,20200403,0
la,20200404,0
la,20200405,0
la,20200406,0
la,20200407,0
la,20200408,0
la,20200409,0
la,20200410,0
la,20200411,0
la,20200412,0
la,20200413,0
la,20200414,0
la,20200415,0
la,20200416,0
la,20200417,0
la,20200418,0
la,20200419,0
la,20200420,0
la,20200421,0
la,20200422,0
la,20200423,0
la,20200424,0
la,20200425,0
la,20200426,0
la,20200427,0
la,20200428,0
la,20200429,0
la,20200430,0
la,20200501,0
la,20200502,0
la,20200503,0
la,20200504,0
la,20200505,0
la,20200506,0
la,20200507,0
la,20200508,0
la,20200509,0
la,20200510,0
la,20200511,0
la,20200512,0
la,20200513,0
la,20200514,0
la,20200515,0
la,20200516,0
la,20200517,0
la,20200518,0
la,20200519,0
la,20200520,0
la,20200521,0
la,20200522,0
la,20200523,0
la,20200524,0
la,20200525,0
la,20200526,0
la,20200527,0
la,20200528,0
la,20200529,0
la,20200530,0
la,20200531,0
la,20200601,0
la,20200602,0
la,20200603,0
la,20200604,0
lb,20191231,0
lb,20200101,0
lb,20200102,0
lb,20200103,0
lb,20200104,0
lb,20200105,0
lb,20200106,0
lb,20200107,0
lb,20200108,0
lb,20200109,0
lb,20200110,0
lb,20200111,0
lb,20200112,0
lb,20200113,0
lb,20200114,0
lb,20200115,0
lb,20200116,0
lb,20200117,0
lb,20200118,0
lb,20200119,0
lb,20200120,0
lb,20200121,0
lb,20200122,0
lb,20200123,0
lb,20200124,0
lb,20200125,0
lb,20200126,0
lb,20200127,0
lb,20200128,0
lb,20200129,0
lb,20200130,0
lb,20200131,0
lb,20200201,0
lb,20200202,0
lb,20200203,0
lb,20200204,0
lb,20200205,0
lb,20200206,0
lb,20200207,0
lb,20200208,0
lb,20200209,0
lb,20200210,0
lb,20200211,0
lb,20200212,0
lb,20200213,0
lb,20200214,0
lb,20200215,0
lb,20200216,0
lb,20200217,0
lb,20200218,0
lb,20200219,0
lb,20200220,0
lb,20200221,0
lb,20200222,0
lb,20200223,0
lb,20200224,0
lb,20200225,0
lb,20200226,0
lb,20200227,0
lb,20200228,0
lb,20200229,0
lb,20200301,0
lb,20200302,0
lb,20200303,0
lb,20200306,0
lb,20200307,0
lb,20200309,0
lb,20200310,0
lb,20200311,1
lb,20200312,1
lb,20200313,0
lb,20200315,1
lb,20200316,0
lb,20200317,0
lb,20200318,0
lb,20200319,1
lb,20200320,0
lb,20200321,0
lb,20200322,0
lb,20200323,0
lb,20200324,0
lb,20200325,0
lb,20200326,0
lb,20200327,2
lb,20200328,1
lb,20200329,1
lb,20200330,2
lb,20200331,1
lb,20200401,1
lb,20200402,0
lb,20200403,4
lb,20200404,0
lb,20200405,1
lb,20200406,1
lb,20200407,1
lb,20200408,0
lb,20200409,0
lb,20200410,0
lb,20200411,1
lb,20200412,0
lb,20200413,0
lb,20200414,0
lb,20200415,1
lb,20200416,0
lb,20200417,0
lb,20200418,0
lb,20200419,0
lb,20200420,0
lb,20200421,0
lb,20200422,0
lb,20200423,1
lb,20200424,0
lb,20200425,0
lb,20200426,2
lb,20200427,0
lb,20200428,0
lb,20200429,0
lb,20200430,0
lb,20200501,0
lb,20200502,0
lb,20200503,1
lb,20200504,0
lb,20200505,0
lb,20200506,0
lb,20200507,0
lb,20200508,0
lb,20200509,1
lb,20200510,0
lb,20200511,0
lb,20200512,0
lb,20200513,0
lb,20200514,0
lb,20200515,0
lb,20200516,0
lb,20200517,0
lb,20200518,0
lb,20200519,0
lb,20200520,0
lb,20200521,0
lb,20200522,0
lb,20200523,0
lb,20200524,0
lb,20200525,0
lb,20200526,0
lb,20200527,0
lb,20200528,0
lb,20200529,0
lb,20200530,0
lb,20200531,0
lb,20200601,1
lb,20200602,0
lb,20200603,0
lb,20200604,0
lc,20200315,0
lc,20200316,0
lc,20200317,0
lc,20200318,0
lc,20200319,0
lc,20200320,0
lc,20200321,0
lc,20200322,0
lc,20200323,0
lc,20200324,0
lc,20200325,0
lc,20200326,0
lc,20200327,0
lc,20200328,0
lc,20200329,0
lc,20200330,0
lc,20200331,0
lc,20200401,0
lc,20200402,0
lc,20200403,0
lc,20200404,0
lc,20200405,0
lc,20200406,0
lc,20200407,0
lc,20200408,0
lc,20200409,0
lc,20200410,0
lc,20200411,0
lc,20200412,0
lc,20200413,0
lc,20200414,0
lc,20200415,0
lc,20200416,0
lc,20200417,0
lc,20200418,0
lc,20200419,0
lc,20200420,0
lc,20200421,0
lc,20200422,0
lc,20200423,0
lc,20200424,0
lc,20200425,0
lc,20200426,0
lc,20200427,0
lc,20200428,0
lc,20200429,0
lc,20200430,0
lc,20200501,0
lc,20200502,0
lc,20200503,0
lc,20200504,0
lc,20200505,0
lc,20200506,0
lc,20200507,0
lc,20200508,0
lc,20200509,0
lc,20200510,0
lc,20200511,0
lc,20200512,0
lc,20200513,0
lc,20200514,0
lc,20200515,0
lc,20200516,0
lc,20200517,0
lc,20200518,0
lc,20200519,0
lc,20200520,0
lc,20200521,0
lc,20200522,0
lc,20200523,0
lc,20200524,0
lc,20200525,0
lc,20200526,0
lc,20200527,0
lc,20200528,0
lc,20200529,0
lc,20200530,0
lc,20200531,0
lc,20200601,0
lc,20200602,0
lc,20200603,0
lc,20200604,0
li,20200305,0
li,20200312,0
li,20200313,0
li,20200314,0
li,20200315,0
li,20200316,0
li,20200317,0
li,20200318,0
li,20200319,0
li,20200320,0
li,20200321,0
li,20200322,0
li,20200323,0
li,20200324,0
li,20200325,0
li,20200326,0
li,20200327,0
li,20200328,0
li,20200329,0
li,20200330,0
li,20200331,0
li,20200401,0
li,20200402,0
li,20200403,0
li,20200404,0
li,20200405,1
li,20200406,0
li,20200407,0
li,20200408,0
li,20200409,0
li,20200410,0
li,20200411,0
li,20200412,0
li,20200413,0
li,20200414,0
li,20200415,0
li,20200416,0
li,20200417,0
li,20200418,0
li,20200419,0
li,20200420,0
li,20200421,0
li,20200422,0
li,20200423,0
li,20200424,0
li,20200425,0
li,20200426,0
li,20200427,0
li,20200428,0
li,20200429,0
li,20200430,0
li,20200501,0
li,20200502,0
li,20200503,0
li,20200504,0
li,20200505,0
li,20200506,0
li,20200507,0
li,20200508,0
li,20200509,0
li,20200510,0
li,20200511,0
li,20200512,0
li,20200513,0
li,20200514,0
li,20200515,0
li,20200516,0
li,20200517,0
li,20200518,0
li,20200519,0
li,20200520,0
li,20200521,0
li,20200522,0
li,20200523,0
li,20200524,0
li,20200525,0
li,20200526,0
li,20200527,0
li,20200528,0
li,20200529,0
li,20200530,0
li,20200531,0
li,20200601,0
li,20200602,0
li,20200603,0
li,20200604,0
lk,20191231,0
lk,20200101,0
lk,20200102,0
lk,20200103,0
lk,20200104,0
lk,20200105,0
lk,20200106,0
lk,20200107,0
lk,20200108,0
lk,20200109,0
lk,20200110,0
lk,20200111,0
lk,20200112,0
lk,20200113,0
lk,20200114,0
lk,20200115,0
lk,20200116,0
lk,20200117,0
lk,20200118,0
lk,20200119,0
lk,20200120,0
lk,20200121,0
lk,20200122,0
lk,20200123,0
lk,20200124,0
lk,20200125,0
lk,20200126,0
lk,20200127,0
lk,20200128,0
lk,20200129,0
lk,20200130,0
lk,20200131,0
lk,20200201,0
lk,20200202,0
lk,20200203,0
lk,20200204,0
lk,20200205,0
lk,20200206,0
lk,20200207,0
lk,20200208,0
lk,20200209,0
lk,20200210,0
lk,20200211,0
lk,20200212,0
lk,20200213,0
lk,20200214,0
lk,20200215,0
lk,20200216,0
lk,20200217,0
lk,20200218,0
lk,20200219,0
lk,20200220,0
lk,20200221,0
lk,20200222,0
lk,20200223,0
lk,20200224,0
lk,20200225,0
lk,20200226,0
lk,20200227,0
lk,20200228,0
lk,20200229,0
lk,20200301,0
lk,20200302,0
lk,20200312,0
lk,20200313,0
lk,20200314,0
lk,20200315,0
lk,20200316,0
lk,20200317,0
lk,20200318,0
lk,20200319,0
lk,20200320,0
lk,20200321,0
lk,20200322,0
lk,20200323,0
lk,20200324,0
lk,20200325,0
lk,20200326,0
lk,20200327,0
lk,20200328,0
lk,20200329,1
lk,20200330,0
lk,20200331,0
lk,20200401,1
lk,20200402,0
lk,20200403,1
lk,20200404,1
lk,20200405,1
lk,20200406,0
